video_id,frame_num,crowd_density,crowd_count,loitering,low_concealment,med_concealment,high_concealment,rbp
anomaly_cam_trimmed_15.mp4,1176,74,30,84,100,66,23,0
anomaly_cam_trimmed_15.mp4,1177,3,9,39,36,20,10,1
anomaly_cam_trimmed_15.mp4,1178,75,65,2,41,48,75,0
anomaly_cam_trimmed_15.mp4,1179,35,7,48,55,60,57,1
anomaly_cam_trimmed_15.mp4,1180,65,59,76,92,26,92,1
anomaly_cam_trimmed_15.mp4,1181,70,69,21,41,0,16,0
anomaly_cam_trimmed_15.mp4,1182,51,4,8,83,1,43,1
anomaly_cam_trimmed_15.mp4,1183,59,20,57,3,55,50,0
anomaly_cam_trimmed_15.mp4,1184,92,21,26,88,56,43,0
anomaly_cam_trimmed_15.mp4,1185,16,50,86,96,42,65,0
anomaly_cam_trimmed_15.mp4,1186,24,48,66,74,7,16,1
anomaly_cam_trimmed_15.mp4,1187,85,65,17,47,0,42,1
anomaly_cam_trimmed_15.mp4,1188,22,43,52,88,49,7,0
anomaly_cam_trimmed_15.mp4,1189,39,27,61,76,91,76,1
anomaly_cam_trimmed_15.mp4,1190,74,83,66,41,13,48,0
anomaly_cam_trimmed_15.mp4,1191,16,55,43,68,45,88,0
anomaly_cam_trimmed_15.mp4,1192,3,71,52,63,59,21,0
anomaly_cam_trimmed_15.mp4,1193,25,11,79,48,42,81,0
anomaly_cam_trimmed_15.mp4,1194,79,98,33,84,58,16,1
anomaly_cam_trimmed_15.mp4,1195,62,24,34,79,100,72,1
anomaly_cam_trimmed_15.mp4,1196,95,45,75,36,80,93,1
anomaly_cam_trimmed_15.mp4,1197,24,29,52,15,46,90,0
anomaly_cam_trimmed_15.mp4,1198,42,2,11,11,33,82,0
anomaly_cam_trimmed_15.mp4,1199,29,53,2,89,48,7,1
anomaly_cam_trimmed_15.mp4,1200,26,32,79,65,16,4,1
anomaly_cam_trimmed_15.mp4,1201,71,58,92,23,64,24,1
anomaly_cam_trimmed_15.mp4,1202,30,45,89,68,24,40,0
anomaly_cam_trimmed_15.mp4,1203,70,95,51,95,37,95,0
anomaly_cam_trimmed_15.mp4,1204,54,98,28,34,32,81,0
anomaly_cam_trimmed_15.mp4,1205,1,76,1,34,94,0,1
anomaly_cam_trimmed_15.mp4,1206,4,5,15,63,57,21,0
anomaly_cam_trimmed_15.mp4,1207,66,67,53,35,16,65,0
anomaly_cam_trimmed_15.mp4,1208,24,83,1,87,29,12,1
anomaly_cam_trimmed_15.mp4,1209,91,2,53,89,51,64,0
anomaly_cam_trimmed_15.mp4,1210,59,26,71,17,88,37,1
anomaly_cam_trimmed_15.mp4,1211,86,46,15,12,33,80,0
anomaly_cam_trimmed_15.mp4,1212,41,33,43,52,66,10,0
anomaly_cam_trimmed_15.mp4,1213,36,20,54,15,34,71,0
anomaly_cam_trimmed_15.mp4,1214,32,47,2,67,39,97,1
anomaly_cam_trimmed_15.mp4,1215,31,86,7,61,92,9,0
anomaly_cam_trimmed_15.mp4,1216,77,11,53,20,84,69,0
anomaly_cam_trimmed_15.mp4,1217,21,60,74,37,47,16,1
anomaly_cam_trimmed_15.mp4,1218,28,100,66,7,4,4,1
anomaly_cam_trimmed_15.mp4,1219,34,37,71,97,13,88,1
anomaly_cam_trimmed_15.mp4,1220,44,78,74,10,56,8,0
anomaly_cam_trimmed_15.mp4,1221,74,2,23,9,12,90,1
anomaly_cam_trimmed_15.mp4,1222,85,27,55,41,88,34,0
anomaly_cam_trimmed_15.mp4,1223,6,26,70,53,61,32,0
anomaly_cam_trimmed_15.mp4,1224,75,69,27,77,81,23,0
anomaly_cam_trimmed_15.mp4,1225,75,2,39,56,17,24,0
anomaly_cam_trimmed_15.mp4,1226,88,95,21,78,57,18,0
anomaly_cam_trimmed_15.mp4,1227,95,38,4,43,21,41,0
anomaly_cam_trimmed_15.mp4,1228,30,50,0,65,68,13,0
anomaly_cam_trimmed_15.mp4,1229,4,93,24,49,19,1,1
anomaly_cam_trimmed_15.mp4,1230,5,38,34,14,56,26,0
anomaly_cam_trimmed_15.mp4,1231,10,27,37,67,22,18,1
anomaly_cam_trimmed_15.mp4,1232,95,59,68,69,72,52,1
anomaly_cam_trimmed_15.mp4,1233,9,18,19,45,56,27,0
anomaly_cam_trimmed_15.mp4,1234,84,95,42,8,26,76,0
anomaly_cam_trimmed_15.mp4,1235,0,31,4,4,83,78,0
anomaly_cam_trimmed_15.mp4,1236,87,59,27,19,81,37,0
anomaly_cam_trimmed_15.mp4,1237,41,20,23,70,24,11,0
anomaly_cam_trimmed_15.mp4,1238,68,98,92,97,22,76,1
anomaly_cam_trimmed_15.mp4,1239,49,98,91,35,65,7,0
anomaly_cam_trimmed_15.mp4,1240,1,41,94,0,13,99,0
anomaly_cam_trimmed_15.mp4,1241,40,66,76,47,36,49,1
anomaly_cam_trimmed_15.mp4,1242,15,44,23,83,26,4,1
anomaly_cam_trimmed_15.mp4,1243,89,19,43,16,31,93,0
anomaly_cam_trimmed_15.mp4,1244,92,75,90,62,98,20,1
anomaly_cam_trimmed_15.mp4,1245,64,49,3,80,10,54,1
anomaly_cam_trimmed_15.mp4,1246,37,52,93,94,83,83,1
anomaly_cam_trimmed_15.mp4,1247,41,53,13,56,41,46,0
anomaly_cam_trimmed_15.mp4,1248,84,84,21,2,15,33,1
anomaly_cam_trimmed_15.mp4,1249,74,80,9,19,64,65,0
anomaly_cam_trimmed_15.mp4,1250,37,93,69,79,88,16,1
anomaly_cam_trimmed_15.mp4,1251,91,7,8,96,89,70,0
anomaly_cam_trimmed_15.mp4,1252,74,90,7,24,80,22,0
anomaly_cam_trimmed_15.mp4,1253,68,92,27,89,80,18,0
anomaly_cam_trimmed_15.mp4,1254,58,8,7,30,36,7,1
anomaly_cam_trimmed_15.mp4,1255,90,43,65,41,2,46,1
anomaly_cam_trimmed_15.mp4,1256,0,72,81,19,0,76,1
anomaly_cam_trimmed_15.mp4,1257,67,48,9,26,50,73,0
anomaly_cam_trimmed_15.mp4,1258,43,56,58,67,13,21,0
anomaly_cam_trimmed_15.mp4,1259,95,81,7,61,0,16,1
anomaly_cam_trimmed_15.mp4,1260,46,57,98,73,72,32,1
anomaly_cam_trimmed_15.mp4,1261,66,21,64,85,91,95,0
anomaly_cam_trimmed_15.mp4,1262,16,52,38,42,1,74,0
anomaly_cam_trimmed_15.mp4,1263,37,52,10,73,51,1,0
anomaly_cam_trimmed_15.mp4,1264,92,69,77,0,16,45,1
anomaly_cam_trimmed_15.mp4,1265,69,96,1,8,43,48,1
anomaly_cam_trimmed_15.mp4,1266,83,40,95,24,2,67,0
anomaly_cam_trimmed_15.mp4,1267,76,75,11,0,93,14,0
anomaly_cam_trimmed_15.mp4,1268,79,28,68,36,100,31,0
anomaly_cam_trimmed_15.mp4,1269,86,89,92,37,2,85,0
anomaly_cam_trimmed_15.mp4,1270,26,9,7,61,40,82,0
anomaly_cam_trimmed_15.mp4,1271,37,80,59,37,62,22,1
anomaly_cam_trimmed_15.mp4,1272,9,77,44,50,98,41,1
anomaly_cam_trimmed_15.mp4,1273,42,48,29,2,76,48,1
anomaly_cam_trimmed_15.mp4,1274,97,85,72,0,78,2,0
anomaly_cam_trimmed_15.mp4,1275,51,1,86,26,14,6,0
anomaly_cam_trimmed_15.mp4,1276,92,11,71,80,41,83,1
anomaly_cam_trimmed_15.mp4,1277,94,4,10,96,72,63,1
anomaly_cam_trimmed_15.mp4,1278,45,37,27,51,35,20,1
anomaly_cam_trimmed_15.mp4,1279,83,59,48,86,25,85,0
anomaly_cam_trimmed_15.mp4,1280,52,90,17,8,10,95,1
anomaly_cam_trimmed_15.mp4,1281,10,80,56,37,73,78,1
anomaly_cam_trimmed_15.mp4,1282,57,45,96,34,54,28,1
anomaly_cam_trimmed_15.mp4,1283,88,72,15,68,37,83,1
anomaly_cam_trimmed_15.mp4,1284,54,7,61,89,49,8,1
anomaly_cam_trimmed_15.mp4,1285,45,18,52,47,98,31,0
anomaly_cam_trimmed_15.mp4,1286,18,61,24,71,27,17,0
anomaly_cam_trimmed_15.mp4,1287,45,71,19,64,23,75,1
anomaly_cam_trimmed_15.mp4,1288,49,73,70,70,87,84,0
anomaly_cam_trimmed_15.mp4,1289,10,0,63,12,6,73,1
anomaly_cam_trimmed_15.mp4,1290,6,12,1,16,59,38,0
anomaly_cam_trimmed_15.mp4,1291,8,46,95,79,56,89,0
anomaly_cam_trimmed_15.mp4,1292,62,26,33,14,41,32,0
anomaly_cam_trimmed_15.mp4,1293,9,40,58,83,87,58,0
anomaly_cam_trimmed_15.mp4,1294,56,99,28,22,84,88,1
anomaly_cam_trimmed_15.mp4,1295,73,19,47,84,93,56,1
anomaly_cam_trimmed_15.mp4,1296,29,50,74,71,2,10,1
anomaly_cam_trimmed_15.mp4,1297,32,52,10,70,47,47,1
anomaly_cam_trimmed_15.mp4,1298,68,78,0,48,29,96,0
anomaly_cam_trimmed_15.mp4,1299,38,68,83,54,36,29,1
anomaly_cam_trimmed_15.mp4,1300,11,90,70,19,35,19,0
anomaly_cam_trimmed_15.mp4,1301,36,26,51,90,38,60,0
anomaly_cam_trimmed_15.mp4,1302,98,18,78,59,38,35,1
anomaly_cam_trimmed_15.mp4,1303,56,81,83,86,89,2,0
anomaly_cam_trimmed_15.mp4,1304,77,35,41,33,64,51,1
anomaly_cam_trimmed_15.mp4,1305,27,92,5,27,3,58,1
anomaly_cam_trimmed_15.mp4,1306,25,47,7,89,97,34,1
anomaly_cam_trimmed_15.mp4,1307,71,50,71,53,22,6,1
anomaly_cam_trimmed_15.mp4,1308,18,1,36,14,75,18,0
anomaly_cam_trimmed_15.mp4,1309,59,84,13,34,72,73,1
anomaly_cam_trimmed_15.mp4,1310,24,20,7,94,50,43,1
anomaly_cam_trimmed_15.mp4,1311,99,45,99,38,91,27,0
anomaly_cam_trimmed_15.mp4,1312,78,40,29,9,14,71,1
anomaly_cam_trimmed_15.mp4,1313,28,32,57,69,81,27,0
anomaly_cam_trimmed_15.mp4,1314,29,18,93,0,63,23,0
anomaly_cam_trimmed_15.mp4,1315,37,57,6,6,65,44,1
anomaly_cam_trimmed_15.mp4,1316,9,39,38,6,72,95,0
anomaly_cam_trimmed_15.mp4,1317,43,91,62,4,49,40,0
anomaly_cam_trimmed_15.mp4,1318,53,87,16,66,82,8,0
anomaly_cam_trimmed_15.mp4,1319,13,30,58,36,97,77,1
anomaly_cam_trimmed_15.mp4,1320,16,33,74,17,49,95,0
anomaly_cam_trimmed_15.mp4,1321,79,48,19,39,99,11,1
anomaly_cam_trimmed_15.mp4,1322,71,12,95,95,32,57,1
anomaly_cam_trimmed_16.mp4,1,12,63,63,14,46,95,0
anomaly_cam_trimmed_16.mp4,2,4,52,72,95,35,2,1
anomaly_cam_trimmed_16.mp4,3,74,36,79,25,33,76,0
anomaly_cam_trimmed_16.mp4,4,84,3,17,94,100,20,0
anomaly_cam_trimmed_16.mp4,5,62,40,28,82,63,35,0
anomaly_cam_trimmed_16.mp4,6,45,97,52,25,85,71,0
anomaly_cam_trimmed_16.mp4,7,43,53,59,88,24,27,0
anomaly_cam_trimmed_16.mp4,8,100,80,68,8,46,31,0
anomaly_cam_trimmed_16.mp4,9,23,85,89,91,56,60,1
anomaly_cam_trimmed_16.mp4,10,69,98,35,23,10,15,1
anomaly_cam_trimmed_16.mp4,11,34,43,8,47,63,60,0
anomaly_cam_trimmed_16.mp4,12,38,22,33,43,12,77,1
anomaly_cam_trimmed_16.mp4,13,3,66,83,37,56,16,0
anomaly_cam_trimmed_16.mp4,14,5,55,2,85,57,82,0
anomaly_cam_trimmed_16.mp4,15,84,56,48,51,20,77,1
anomaly_cam_trimmed_16.mp4,16,60,93,54,4,51,46,0
anomaly_cam_trimmed_16.mp4,17,12,20,98,32,76,69,1
anomaly_cam_trimmed_16.mp4,18,0,98,84,65,35,79,1
anomaly_cam_trimmed_16.mp4,19,51,2,64,98,66,0,0
anomaly_cam_trimmed_16.mp4,20,59,0,36,63,19,99,1
anomaly_cam_trimmed_16.mp4,21,46,62,12,18,47,76,1
anomaly_cam_trimmed_16.mp4,22,29,20,45,19,51,63,0
anomaly_cam_trimmed_16.mp4,23,15,74,53,55,24,77,1
anomaly_cam_trimmed_16.mp4,24,28,17,24,86,34,22,1
anomaly_cam_trimmed_16.mp4,25,49,36,81,13,74,33,0
anomaly_cam_trimmed_16.mp4,26,48,50,6,90,52,64,0
anomaly_cam_trimmed_16.mp4,27,62,29,24,74,54,62,1
anomaly_cam_trimmed_16.mp4,28,98,23,6,86,100,15,0
anomaly_cam_trimmed_16.mp4,29,19,16,64,21,57,62,0
anomaly_cam_trimmed_16.mp4,30,14,4,63,15,11,67,1
anomaly_cam_trimmed_16.mp4,31,14,70,30,58,67,92,1
anomaly_cam_trimmed_16.mp4,32,26,14,90,9,43,91,0
anomaly_cam_trimmed_16.mp4,33,42,55,70,81,66,62,0
anomaly_cam_trimmed_16.mp4,34,48,48,47,13,63,100,1
anomaly_cam_trimmed_16.mp4,35,87,13,49,58,15,76,1
anomaly_cam_trimmed_16.mp4,36,36,84,97,22,26,4,0
anomaly_cam_trimmed_16.mp4,37,80,100,10,13,62,10,1
anomaly_cam_trimmed_16.mp4,38,54,85,85,6,77,1,0
anomaly_cam_trimmed_16.mp4,39,81,8,47,45,15,11,1
anomaly_cam_trimmed_16.mp4,40,97,37,40,16,11,39,0
anomaly_cam_trimmed_16.mp4,41,42,96,34,24,56,48,1
anomaly_cam_trimmed_16.mp4,42,54,92,39,59,30,94,1
anomaly_cam_trimmed_16.mp4,43,0,83,92,11,46,78,0
anomaly_cam_trimmed_16.mp4,44,50,19,89,96,32,43,1
anomaly_cam_trimmed_16.mp4,45,62,21,30,21,6,35,0
anomaly_cam_trimmed_16.mp4,46,35,13,60,57,12,18,1
anomaly_cam_trimmed_16.mp4,47,61,17,11,33,51,67,0
anomaly_cam_trimmed_16.mp4,48,42,69,91,58,8,40,1
anomaly_cam_trimmed_16.mp4,49,26,87,85,85,66,83,1
anomaly_cam_trimmed_16.mp4,50,32,28,79,40,97,50,0
anomaly_cam_trimmed_16.mp4,51,10,2,24,24,20,23,1
anomaly_cam_trimmed_16.mp4,52,65,57,7,84,84,84,0
anomaly_cam_trimmed_16.mp4,53,16,56,22,80,46,70,1
anomaly_cam_trimmed_16.mp4,54,66,96,65,71,34,82,1
anomaly_cam_trimmed_16.mp4,55,22,84,26,94,79,48,0
anomaly_cam_trimmed_16.mp4,56,78,87,81,50,15,23,1
anomaly_cam_trimmed_16.mp4,57,57,24,65,67,100,45,1
anomaly_cam_trimmed_16.mp4,58,84,61,74,12,98,71,0
anomaly_cam_trimmed_16.mp4,59,41,88,97,80,6,68,0
anomaly_cam_trimmed_16.mp4,60,65,15,41,30,50,97,1
anomaly_cam_trimmed_16.mp4,61,35,93,28,57,82,30,0
anomaly_cam_trimmed_16.mp4,62,41,16,75,15,70,87,0
anomaly_cam_trimmed_16.mp4,63,93,0,51,21,58,32,0
anomaly_cam_trimmed_16.mp4,64,90,90,49,55,72,79,0
anomaly_cam_trimmed_16.mp4,65,97,61,45,71,5,52,0
anomaly_cam_trimmed_16.mp4,66,27,80,31,94,42,71,0
anomaly_cam_trimmed_16.mp4,67,47,84,95,12,19,95,1
anomaly_cam_trimmed_16.mp4,68,39,53,7,45,8,56,0
anomaly_cam_trimmed_16.mp4,69,27,76,65,4,94,61,0
anomaly_cam_trimmed_16.mp4,70,54,82,92,47,75,81,0
anomaly_cam_trimmed_16.mp4,71,31,63,56,16,81,80,0
anomaly_cam_trimmed_16.mp4,72,18,94,4,25,28,2,1
anomaly_cam_trimmed_16.mp4,73,47,43,20,96,1,45,1
anomaly_cam_trimmed_16.mp4,74,80,59,33,7,76,30,0
anomaly_cam_trimmed_16.mp4,75,29,67,77,1,0,48,1
anomaly_cam_trimmed_16.mp4,76,3,13,5,9,62,15,1
anomaly_cam_trimmed_16.mp4,77,46,14,39,45,34,32,1
anomaly_cam_trimmed_16.mp4,78,51,97,69,78,5,13,1
anomaly_cam_trimmed_16.mp4,79,7,59,63,67,59,98,0
anomaly_cam_trimmed_16.mp4,80,35,100,21,0,9,7,0
anomaly_cam_trimmed_16.mp4,81,60,98,45,26,95,78,1
anomaly_cam_trimmed_16.mp4,82,24,40,46,12,28,29,0
anomaly_cam_trimmed_16.mp4,83,2,2,30,38,85,44,1
anomaly_cam_trimmed_16.mp4,84,65,4,31,69,61,48,1
anomaly_cam_trimmed_16.mp4,85,11,47,36,13,45,82,0
anomaly_cam_trimmed_16.mp4,86,8,31,55,87,48,8,0
anomaly_cam_trimmed_16.mp4,87,28,3,78,40,60,49,1
anomaly_cam_trimmed_16.mp4,88,92,54,82,77,90,22,0
anomaly_cam_trimmed_16.mp4,89,10,63,6,2,2,14,0
anomaly_cam_trimmed_16.mp4,90,8,25,64,21,22,78,0
anomaly_cam_trimmed_16.mp4,91,42,62,1,79,56,71,1
anomaly_cam_trimmed_16.mp4,92,21,49,75,70,50,77,1
anomaly_cam_trimmed_16.mp4,93,55,77,90,10,85,14,0
anomaly_cam_trimmed_16.mp4,94,56,24,24,76,57,57,1
anomaly_cam_trimmed_16.mp4,95,56,91,70,63,57,33,0
anomaly_cam_trimmed_16.mp4,96,45,14,58,61,38,64,1
anomaly_cam_trimmed_16.mp4,97,69,27,80,54,65,56,0
anomaly_cam_trimmed_16.mp4,98,81,40,52,11,73,19,1
anomaly_cam_trimmed_16.mp4,99,79,90,100,29,66,87,0
anomaly_cam_trimmed_16.mp4,100,81,89,0,51,59,36,0
anomaly_cam_trimmed_16.mp4,101,73,89,82,91,94,22,1
anomaly_cam_trimmed_16.mp4,102,66,86,83,99,80,66,1
anomaly_cam_trimmed_16.mp4,103,11,92,5,62,34,85,1
anomaly_cam_trimmed_16.mp4,104,97,80,41,6,27,69,1
anomaly_cam_trimmed_16.mp4,105,27,95,9,74,29,7,1
anomaly_cam_trimmed_16.mp4,106,5,70,29,70,99,81,1
anomaly_cam_trimmed_16.mp4,107,72,9,85,60,79,29,1
anomaly_cam_trimmed_16.mp4,108,4,48,27,79,2,99,0
anomaly_cam_trimmed_16.mp4,109,79,38,54,59,42,33,1
anomaly_cam_trimmed_16.mp4,110,35,38,90,25,77,66,1
anomaly_cam_trimmed_16.mp4,111,17,7,78,8,71,99,0
anomaly_cam_trimmed_16.mp4,112,38,74,38,71,93,9,0
anomaly_cam_trimmed_16.mp4,113,89,13,71,86,81,14,0
anomaly_cam_trimmed_16.mp4,114,65,29,6,47,97,40,1
anomaly_cam_trimmed_16.mp4,115,56,51,10,3,29,90,0
anomaly_cam_trimmed_16.mp4,116,32,49,48,71,95,76,0
anomaly_cam_trimmed_16.mp4,117,15,9,31,15,69,47,0
anomaly_cam_trimmed_16.mp4,118,21,91,74,79,37,3,0
anomaly_cam_trimmed_16.mp4,119,92,10,94,66,91,4,1
anomaly_cam_trimmed_16.mp4,120,15,83,21,85,68,69,1
anomaly_cam_trimmed_16.mp4,121,7,63,60,85,72,0,0
anomaly_cam_trimmed_16.mp4,122,47,78,16,6,33,67,1
anomaly_cam_trimmed_16.mp4,123,42,87,13,12,78,56,0
anomaly_cam_trimmed_16.mp4,124,68,20,42,43,20,89,0
anomaly_cam_trimmed_16.mp4,125,50,78,4,85,36,29,0
anomaly_cam_trimmed_16.mp4,126,33,10,17,10,63,52,1
anomaly_cam_trimmed_16.mp4,127,5,55,63,17,29,45,1
anomaly_cam_trimmed_16.mp4,128,76,12,12,70,53,78,1
anomaly_cam_trimmed_16.mp4,129,10,58,77,69,89,2,1
anomaly_cam_trimmed_16.mp4,130,19,34,84,92,56,91,0
anomaly_cam_trimmed_16.mp4,131,65,31,77,96,36,85,0
anomaly_cam_trimmed_16.mp4,132,42,1,20,74,12,97,0
anomaly_cam_trimmed_16.mp4,133,38,18,58,48,96,56,0
anomaly_cam_trimmed_16.mp4,134,18,72,23,46,81,83,1
anomaly_cam_trimmed_16.mp4,135,7,12,50,66,68,43,1
anomaly_cam_trimmed_16.mp4,136,95,45,75,45,35,0,0
anomaly_cam_trimmed_16.mp4,137,3,13,78,8,53,99,1
anomaly_cam_trimmed_16.mp4,138,72,33,56,10,88,89,1
anomaly_cam_trimmed_16.mp4,139,87,56,41,31,1,86,0
anomaly_cam_trimmed_16.mp4,140,38,84,85,17,49,100,1
anomaly_cam_trimmed_16.mp4,141,30,70,23,88,35,5,0
anomaly_cam_trimmed_16.mp4,142,92,73,14,81,93,55,1
anomaly_cam_trimmed_16.mp4,143,82,87,18,27,90,95,1
anomaly_cam_trimmed_16.mp4,144,56,80,3,75,30,2,0
anomaly_cam_trimmed_16.mp4,145,50,8,11,55,86,10,1
anomaly_cam_trimmed_16.mp4,146,12,87,62,53,30,32,1
anomaly_cam_trimmed_16.mp4,147,81,41,37,56,16,30,1
anomaly_cam_trimmed_16.mp4,148,62,34,95,66,23,95,1
anomaly_cam_trimmed_16.mp4,149,96,6,38,39,20,30,0
anomaly_cam_trimmed_16.mp4,150,37,2,7,43,41,3,0
anomaly_cam_trimmed_16.mp4,151,26,75,38,10,79,96,1
anomaly_cam_trimmed_16.mp4,152,89,4,72,75,34,7,0
anomaly_cam_trimmed_16.mp4,153,28,39,55,35,74,48,1
anomaly_cam_trimmed_16.mp4,154,59,99,60,54,96,51,0
anomaly_cam_trimmed_16.mp4,155,0,21,42,12,13,54,0
anomaly_cam_trimmed_16.mp4,156,24,29,9,88,23,96,1
anomaly_cam_trimmed_16.mp4,157,20,65,27,3,19,5,1
anomaly_cam_trimmed_16.mp4,158,56,7,74,38,86,61,1
anomaly_cam_trimmed_16.mp4,159,69,58,81,39,70,35,1
anomaly_cam_trimmed_16.mp4,160,44,22,9,25,56,58,1
anomaly_cam_trimmed_16.mp4,161,75,31,65,50,74,59,0
anomaly_cam_trimmed_16.mp4,162,64,5,83,36,80,70,1
anomaly_cam_trimmed_16.mp4,163,89,54,21,11,95,12,1
anomaly_cam_trimmed_16.mp4,164,27,78,68,90,63,38,0
anomaly_cam_trimmed_16.mp4,165,55,85,100,43,73,26,1
anomaly_cam_trimmed_16.mp4,166,77,90,67,95,47,20,1
anomaly_cam_trimmed_16.mp4,167,46,51,25,94,9,34,1
anomaly_cam_trimmed_16.mp4,168,67,78,94,76,7,7,1
anomaly_cam_trimmed_16.mp4,169,15,94,26,27,8,31,0
anomaly_cam_trimmed_16.mp4,170,20,38,62,82,80,76,1
anomaly_cam_trimmed_16.mp4,171,72,8,92,71,82,6,0
anomaly_cam_trimmed_16.mp4,172,74,72,100,84,81,41,1
anomaly_cam_trimmed_16.mp4,173,33,2,78,7,60,92,0
anomaly_cam_trimmed_16.mp4,174,17,71,33,42,43,73,1
anomaly_cam_trimmed_16.mp4,175,45,23,79,55,20,80,0
anomaly_cam_trimmed_16.mp4,176,60,20,50,87,81,82,0
anomaly_cam_trimmed_16.mp4,177,42,32,34,0,68,26,0
anomaly_cam_trimmed_16.mp4,178,60,60,0,76,83,2,1
anomaly_cam_trimmed_16.mp4,179,29,87,30,54,3,46,1
anomaly_cam_trimmed_16.mp4,180,75,99,14,94,90,32,0
anomaly_cam_trimmed_16.mp4,181,17,30,67,69,50,14,0
anomaly_cam_trimmed_16.mp4,182,3,13,26,38,84,75,1
anomaly_cam_trimmed_16.mp4,183,55,32,54,12,21,94,0
anomaly_cam_trimmed_16.mp4,184,43,20,92,88,97,56,1
anomaly_cam_trimmed_16.mp4,185,57,38,20,47,41,21,0
anomaly_cam_trimmed_16.mp4,186,6,68,5,85,29,62,1
anomaly_cam_trimmed_16.mp4,187,53,57,88,8,73,28,0
anomaly_cam_trimmed_16.mp4,188,27,42,66,84,2,84,1
anomaly_cam_trimmed_16.mp4,189,83,11,36,13,78,30,1
anomaly_cam_trimmed_16.mp4,190,75,88,64,96,22,15,1
anomaly_cam_trimmed_16.mp4,191,54,36,48,65,56,3,0
anomaly_cam_trimmed_16.mp4,192,87,52,34,84,96,66,0
anomaly_cam_trimmed_16.mp4,193,91,96,76,20,61,42,1
anomaly_cam_trimmed_16.mp4,194,29,42,55,80,89,49,1
anomaly_cam_trimmed_16.mp4,195,21,89,7,88,32,20,0
anomaly_cam_trimmed_16.mp4,196,50,75,39,19,77,60,1
anomaly_cam_trimmed_16.mp4,197,34,7,86,61,41,53,1
anomaly_cam_trimmed_16.mp4,198,29,41,9,91,93,42,0
anomaly_cam_trimmed_16.mp4,199,68,47,72,5,31,78,1
anomaly_cam_trimmed_16.mp4,200,74,69,80,43,36,0,0
anomaly_cam_trimmed_16.mp4,201,65,26,96,98,59,67,1
anomaly_cam_trimmed_16.mp4,202,37,82,18,5,2,17,0
anomaly_cam_trimmed_16.mp4,203,65,0,26,79,98,96,0
anomaly_cam_trimmed_16.mp4,204,48,78,53,93,38,50,0
anomaly_cam_trimmed_16.mp4,205,32,76,45,94,12,79,0
anomaly_cam_trimmed_16.mp4,206,24,1,18,36,73,53,1
anomaly_cam_trimmed_16.mp4,207,87,10,17,97,10,19,1
anomaly_cam_trimmed_16.mp4,208,14,46,17,94,89,64,0
anomaly_cam_trimmed_16.mp4,209,42,90,89,41,39,70,0
anomaly_cam_trimmed_16.mp4,210,81,87,68,46,66,57,1
anomaly_cam_trimmed_16.mp4,211,55,0,46,42,85,10,1
anomaly_cam_trimmed_16.mp4,212,54,28,77,97,42,13,1
anomaly_cam_trimmed_16.mp4,213,37,66,98,65,2,23,0
anomaly_cam_trimmed_16.mp4,214,79,40,37,33,82,12,1
anomaly_cam_trimmed_16.mp4,215,14,75,95,22,74,21,1
anomaly_cam_trimmed_16.mp4,216,2,55,62,94,89,57,0
anomaly_cam_trimmed_16.mp4,217,6,60,89,58,7,78,0
anomaly_cam_trimmed_16.mp4,218,83,91,73,12,7,62,1
anomaly_cam_trimmed_16.mp4,219,97,84,20,19,22,59,1
anomaly_cam_trimmed_16.mp4,220,96,83,75,68,10,74,1
anomaly_cam_trimmed_16.mp4,221,12,86,69,2,72,36,0
anomaly_cam_trimmed_16.mp4,222,16,95,75,6,19,33,1
anomaly_cam_trimmed_16.mp4,223,90,14,22,71,26,44,1
anomaly_cam_trimmed_16.mp4,224,44,5,73,91,12,2,0
anomaly_cam_trimmed_16.mp4,225,75,16,32,53,92,37,1
anomaly_cam_trimmed_16.mp4,226,15,57,52,82,33,12,1
anomaly_cam_trimmed_16.mp4,227,36,7,82,78,70,8,0
anomaly_cam_trimmed_16.mp4,228,56,64,53,58,75,23,0
anomaly_cam_trimmed_16.mp4,229,49,32,84,12,4,61,0
anomaly_cam_trimmed_16.mp4,230,67,87,82,15,26,93,0
anomaly_cam_trimmed_16.mp4,231,13,100,37,81,87,4,0
anomaly_cam_trimmed_16.mp4,232,75,88,80,69,94,86,1
anomaly_cam_trimmed_16.mp4,233,67,74,46,0,48,78,1
anomaly_cam_trimmed_16.mp4,234,72,68,10,4,14,29,1
anomaly_cam_trimmed_16.mp4,235,25,84,5,6,28,5,1
anomaly_cam_trimmed_16.mp4,236,57,34,59,32,12,95,0
anomaly_cam_trimmed_16.mp4,237,60,22,71,3,21,100,1
anomaly_cam_trimmed_16.mp4,238,91,36,100,56,16,75,0
anomaly_cam_trimmed_16.mp4,239,60,50,95,25,91,19,0
anomaly_cam_trimmed_16.mp4,240,64,52,28,12,93,21,1
anomaly_cam_trimmed_16.mp4,241,100,42,73,77,100,91,1
anomaly_cam_trimmed_16.mp4,242,90,8,19,96,97,34,0
anomaly_cam_trimmed_16.mp4,243,85,90,54,0,38,63,1
anomaly_cam_trimmed_16.mp4,244,33,94,98,1,13,19,0
anomaly_cam_trimmed_16.mp4,245,82,52,71,89,6,50,0
anomaly_cam_trimmed_16.mp4,246,85,2,30,57,63,32,1
anomaly_cam_trimmed_16.mp4,247,73,24,97,90,5,1,1
